112-9929804-7237867	 : 60527-4722
111-9040136-2246603	 : 79424-8508
114-7146505-8293022	 : 85282
114-8780133-8367401	 : 80002-3138
112-2664943-2441035	 : 53202-5775
111-2262863-4385806	 : 92404-3523
113-1639583-5891443	 : 84037-2717
113-7374800-0424244	 : 14850-4544
112-5453872-6824231	 : 01469-1345
114-7031148-5680240	 : 84321-5787
114-0518985-3480243	 : 20191-1430
111-9071271-4093842	 : 02914-4019
112-4444536-9355453	 : 43701-7473
114-1559222-5815455	 : 48034
111-6651802-0238620	 : 14303-1709
113-3983705-6071456	 : 44141-1234
113-9071933-2594616	 : 66712
112-9754889-5973027	 : 02062-3546
113-6789210-1421015	 : 11101-1606
111-0791308-2155407	 : 45040-2513
113-7236245-6068229	 : 24011-0012
111-0277173-3959414	 : 91709-2229
112-8706015-4029039	 : 12524
114-1348041-6488269	 : 53022-4760
114-5112305-8776261	 : 92883-6266
114-2244638-9338667	 : 99501-2647
112-4883886-4372268	 : 18103-3930
112-9797280-9586657	 : 75150-2403
114-7222191-9689821	 : 34020-0302
113-8965528-8372217	 : 44233-9336
114-2050692-6981815	 : 94111
111-5852705-3411408	 : 20155-1759
111-7344022-5470667	 : 27518
111-1561435-7028201	 : 97031
114-6315415-5550632	 : 65619-9333
114-2858207-7228244	 : 43623-2209
111-5205606-2327436	 : 60148-1204
111-6195764-6198660	 : 77061-1235
112-7633580-1645059	 : 49916-9307
111-2198226-2661046	 : 61820-6178
114-2885120-0577054	 : 98467
112-7197116-7353862	 : 43023
114-8111855-7632239	 : 11501-2376
112-4450025-8569810	 : 54703-6438
113-8241041-0289845	 : 46368-6968
112-2486226-3446640	 : 35125-3359
114-3491949-5126652	 : 44011-1959
114-2867354-1752225	 : 27591
114-7930116-6917820	 : 43015-5090
114-3162064-1025038	 : 30305
113-2589166-0397033	 : 51003
111-5361553-8275429	 : 55068-1474
113-7819260-9690608	 : 77346
113-8712065-0957814	 : 43302-8421
113-4400452-5825863	 : 78109-2509
111-6291849-9677851	 : 76179-7647
112-4017691-8502624	 : 30809-3096
114-1145722-4431441	 : 78205-2613
113-2840933-6769042	 : 33020-6624
112-5302006-9760250	 : 55410-2015
113-2916388-8350662	 : 83440-2495
111-3050064-1968206	 : 98043-2301
112-3435427-1850635	 : 97321-3774
112-5958848-0810668	 : 30549
112-3634755-1109820	 : 55337-6890
111-9006182-5037056	 : 92071-2819
114-6793786-4746600	 : 20003-4341
112-8436943-6313833	 : 92677-1633
111-1679083-9461860	 : 32210
114-5062002-2380220	 : 91731-3101
111-5063641-7468220	 : 23901-2899
111-2303882-1863467	 : 53147
112-4699346-9797861	 : 10032-0537
113-8888028-8837004	 : 74106-5940
114-2329333-5745857	 : 89419
111-5201914-7072234	 : 98101-2003
114-9280876-7061048	 : 60016-4391
112-0881210-3274647	 : 91932
113-6274940-2484216	 : 75041-2436
112-3488311-0894622	 : 30045-6866
112-8002199-0673003	 : 30188-1859
114-2647816-4880240	 : 77803-4884
114-1971707-6981038	 : 04769-2721
114-2288289-7610606	 : 32967-7530
113-9424913-3540230	 : 29732-7912
113-0199279-4985030	 : 33462-6027
114-1199260-1752201	 : 95131-1615
111-8147594-6971442	 : 79745-0951
111-1048709-7125062	 : 90670-3799
112-0114573-2784259	 : 51023-2028
112-5613149-4365024	 : 07083-4545
114-9145010-0158658	 : 27909-9216
112-3032484-5638632	 : 91942-0629
111-3757883-5165040	 : 60661-5806
113-6825799-9494650	 : 94606
111-7238821-5037040	 : 29501-3373
111-0154201-5629053	 : 97209-2816
112-8941624-1304205	 : 96271-5712
113-7199360-7900259	 : 97865-3410
114-0288203-6688235	 : 27713-8591
112-6263577-8445820	 : 77388-2802
111-9451242-2531403	 : 47933-2273
111-3323218-7856230	 : 91326
114-8020148-4061012	 : 91343
112-9513785-3485022	 : 63021-6742
112-7087111-9224263	 : 97032-8509
111-9911396-4165822	 : 95138-2412
112-4775694-2951435	 : 96795-1131
111-4413254-2076239	 : 28694-7216
111-7667278-5830622	 : 07012-1212
114-1962876-6355411	 : 33126-6007
113-2527764-8029012	 : 73064-4200
111-9747839-2939425	 : 83835-3381
112-8110514-4921059	 : 60074-5769
114-6857240-2694602	 : 10031-2428
112-0179293-3588267	 : 20657-2117
113-3428433-2901858	 : 67209-4015
114-7518694-8395464	 : 25504-1118
114-4719196-7899419	 : 63026-3008
114-7959675-6321813	 : 55306
112-0927084-4596261	 : 55912
111-2219510-2835461	 : 11501-2252
113-2292466-1934626	 : 30309-3511
114-3999377-0888256	 : 45015-1932
111-0513289-1991422	 : 50014-7128
113-0271313-6216223	 : 11797-2061
113-2864055-9662640	 : 33054-4536
111-9122116-7810629	 : 98109-5319
112-9643564-6168252	 : 11691-5601
111-3064192-7246607	 : 94108-4525
112-1584354-3301811	 : 14206-3540
111-8685663-3411401	 : 30143-2054
114-0586617-3539456	 : 20001-5326
113-2028429-8181842	 : 63016-1311
111-4334333-2033822	 : 68512
111-5655258-5977031	 : 32011-7924
114-7036822-2025008	 : 68521-4177
112-1870880-9737868	 : 91403-3686
114-1782787-7613815	 : 98148-1959
111-0212761-4871457	 : 21029
113-0212783-5102629	 : 80203-3407
114-8220950-3611413	 : 92345
113-3878684-3235442	 : 00646
112-2705474-7329853	 : 30087-5529
114-2521375-6789035	 : 98367-8538
111-1168912-4103405	 : 96161-4249
114-3140595-6981053	 : 06437-2009
112-2898549-1806606	 : 20874-2117
114-3462141-7525062	 : 32207-9009
112-9274598-3725060	 : 29369
112-4505802-7265063	 : 27701-3658
113-0251348-3105053	 : 60085-1927
114-2783482-5735466	 : 04401-5618
113-0530735-5176217	 : 90017
113-0853221-7233821	 : 99669-7701
112-1032830-8009046	 : 21713-1009
112-7729046-0849005	 : 52233-7909
113-2657441-4625025	 : 93117-2037
113-6525773-2604262	 : 33160-3300
112-4250412-2817852	 : 61014
111-5463829-1831446	 : 92596-9146
112-8825842-8965818	 : 52317-8830
111-5558485-7337822	 : 92121-3029
111-7218131-9757800	 : 75771
111-9031884-2321809	 : 98662-2338
112-4144111-9421854	 : 76244-6262
114-6505241-5986656	 : 27107-4568
114-8917028-1104229	 : 30223-1743
111-8031030-1321023	 : 73108-3815
112-6803434-2381820	 : 85296-9458
111-3142721-3349866	 : 95726-9719
112-1278743-6565010	 : 07304-1069
113-1892518-3141021	 : 10454-1611
114-4147855-6989002	 : 11937-4301
114-5535558-9550622	 : 11104-2651
113-2000440-8429864	 : 08619-2208
111-0482128-7079456	 : 84123-2841
111-9287634-2215431	 : 01803-5116
113-0067255-4761853	 : 78229-4960
112-7698150-5312225	 : 75203-1271
114-2466861-3919452	 : 21227-4924
114-7028420-6800237	 : 10562-4420
114-5995583-8561814	 : 22032-1634
114-0324186-3997039	 : 08884-2103
111-4191491-7755458	 : 60189-5824
111-1620321-1209013	 : 77843-3145
113-3795710-9805853	 : 33064-4265
114-0082260-2920217	 : 00617
114-5516427-8782660	 : 20850-1708
114-3661642-2474603	 : 53202-6120
112-0861059-5949014	 : 08873-1900
114-0433767-2892265	 : 29152-1439
114-5474992-0707425	 : 75762-8846
114-3046330-2566667	 : 13165-1213
114-4844505-1704259	 : 72701-1603
112-0977570-1930638	 : 17972-8929
114-5150064-2340206	 : 20745-1116
114-8416590-4226647	 : 45219-1340-41
111-4349344-8418615	 : 40503-1927
113-3539530-6965833	 : 04420
111-2168200-4469857	 : 08831-3822
114-2385410-5781825	 : 12144-1816
112-3953921-9841033	 : 27834-5925
111-1860849-9177046	 : 19010-3402
111-9800278-4093842	 : 89149-3224
112-6698756-9796204	 : 10577
113-6964375-4018663	 : 63011-4709
114-0659513-8114669	 : 63128-1540
111-9319586-0317065	 : 91356-1937
112-0920373-8592246	 : 46240-7689
111-7645635-8335464	 : 45039-9230
112-3947949-1259451	 : 45227-2029
114-6597429-8667424	 : 60654-4603
113-9052481-2099444	 : 06901-1833
113-6075399-6867451	 : 76131-3539
111-3726597-2606643	 : 20171-2676
111-4639546-0090657	 : 98513
112-6084078-2845848	 : 33145-1314
114-0172095-8962660	 : 98057-5001
114-7336054-8178632	 : 37724-4185
112-0895120-9459451	 : 53105
112-3358853-6761009	 : 23093-2815
112-2063486-6133041	 : 48089-4202
112-2247424-7416209	 : 23221-1905
111-1567898-5903462	 : 92110-1103
114-4365412-2469840	 : 35758
112-7208332-0108260	 : 02124-2506
112-9685530-6936268	 : 10033-3528
111-7568981-6397020	 : 90265-3953
112-1908262-1617805	 : 15005-1132
114-8212271-0507446	 : 24073-4276
112-0041847-1342635	 : 44408-9405
112-2880888-4561024	 : 27513-3591
114-2650641-2720222	 : 22031-4204
113-9065247-8473862	 : 45242-1804
112-7208140-8432246	 : 60543-9816
111-8373722-5186658	 : 18103
113-8244910-6929853	 : 48124-1829
111-0172498-8413860	 : 38125-3124
111-0013016-5299454	 : 60016
113-5528585-4098610	 : 53593-7967
113-9893042-2549053	 : 33618
111-0063235-1505871	 : 33173-1474
112-0207173-5872211	 : 76092-8842
111-9649207-6695406	 : 32011-8293
112-0812798-1577867	 : 32259-8662
112-7531606-1929057	 : 11722-4112
114-0054381-3724214	 : 63026-3966
112-5091157-7893850	 : 29842-9545
111-3952671-5503434	 : 92503-7045
112-9543053-9845047	 : 91326-4307
111-5627612-1846627	 : 29646-7537
111-8909135-4569839	 : 48858-6154
112-0232001-1378663	 : 33409-2101
